"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"45","7","Red","R Burn","Humans, Creatures","16","7","17","2.48","Dragon's Rage Channeler, Heartfire Immolator, Noise Marine, Charging Monstrosaur, Painter's Studio // Defaced Gallery, Razorkin Hordecaller, Blood Crypt, Irreverent Gremlin, Heartfire Hero, Scrapwork Mutt, Young Pyromancer, Reckless Pyrosurfer, Sourbread Auntie, Rally at the Hornburg, Shock Brigade, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Grafted Wargear, Rabbit Battery, Coastline Marauders, Voldaren Epicure, Brimstone Volley, Cult Conscript, Goblin Bombardment, Arc Trail, Weaponize the Monsters","Syr Konrad, the Grim, Justice, Vance Astrovik, Dragon Trainer, Timeline Culler, Bloodbraid Elf, Unearth, Repulsive Mutation, Untethered Express, Necromancy, Archetype of Courage, Mouth of the Storm, Wreckage Wickerfolk, Temur Sabertooth, Propagator Drone, Sawblade Skinripper, Call of the Death-Dweller, Recruitment Officer, Rhox Veteran, Hunter's Talent, At Knifepoint, Pierce Strider"
"45","8","Blue","U Spellslinger","Artifacts, Humans","13","10","17","2.87","Talisman of Progress, Drix Interception, Hard Evidence, Everflowing Chalice, Phantom Interference, Mulldrifter, Fact or Fiction, Ultimo, Civilization's End, Canyon Crab, Mischievous Mystic, Sicarian Infiltrator, Okoye, Dora Milaje Leader, Whirler Rogue, Pestermite, Meat Locker // Drowned Diner, Miscalculation, Serum Visionary, Mountain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Shoreline Looter, Expressive Iteration, Ominous Cemetery, Murmuring Mystic, Harrier Strix, Shi'ar Soldier, Collector's Vault, Sunbaked Canyon","Staggershock, Prophetic Prism, Oliphaunt, Artisan of Kozilek, Elixir of Immortality, Veteran Beastrider, Imperious Perfect, Bonder's Ornament, Pilgrim's Eye, Stormkeld Vanguard, Talisman of Curiosity, Path to the World Tree, The Cave of Two Lovers, Twisted Landscape, Sheltered Thicket, Night Scythe, Skateboard, Perilous Landscape, Battle Screech, Pinnacle Monk"
"46","1","Black/Red","BR Aristocrats","Humans, Creatures","17","6","17","2.30","Umbral Collar Zealot, Fatal Push, Order of Midnight, Mayhem Devil, Night Clubber, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Gut, True Soul Zealot, Sourbread Auntie, Marionette Apprentice, Skittering Precursor, Shuri, Vibranium Technologist, Call of the Death-Dweller, Reassembling Skeleton, Reanimate, Carrion Feeder, Mountain, Mountain, Mountain, Mountain, Liliana's Devotee, Judith, the Scourge Diva, Faerie Dreamthief, Accursed Marauder, Cult Conscript, Spawning Pit, Goblin Bombardment, Dismember, Yahenni, Undying Partisan","Agonizing Remorse, Oliphaunt, Charging Monstrosaur, Painter's Studio // Defaced Gallery, Dragon Trainer, Duress, Shroudstomper, Bonesplitter, Embereth Shieldbreaker, Ahn-Crop Crasher, Repulsive Mutation, Mishra's Bauble, Night's Whisper, Wreckage Wickerfolk, Geological Appraiser, Raven's Crime, Diresight, Earthrumbler, Lluwen, Exchange Student, Elite Interceptor, Pierce Strider, Khenra Spellspear"
"46","2","Red/Blue","RU Spellslinger","Spells, Humans","10","13","17","2.52","Fiery Islet, Staggershock, Dragon's Rage Channeler, Phantom Interference, Stock Up, Thermo-Alchemist, Picklock Prankster, Rift Bolt, Rise from the Tides, Prismari Campus, Faithless Looting, Talrand's Invocation, Fact or Fiction, Consider, Young Pyromancer, Balmor, Battlemage Captain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Sprite Dragon, Preordain, Island, Island, Island, Island, Island, Island, Island, Improbable Alliance, Electrostatic Infantry, Brimstone Volley, Murmuring Mystic, Pinnacle Monk, Third Path Iconoclast, Abrade","Drix Interception, Talisman of Creativity, Start the TARDIS, The Underworld Cookbook, Iraxxa, Empress of Mars, Pack Guardian, Signal Pest, Pestermite, Argyr, Tidal Spinner, Meat Locker // Drowned Diner, Fireblast, Dream Beavers, Hordeling Outburst, Flopsie, Bumi's Buddy, Faerie Vandal, Mask of Memory, Gary Clone, Skateboard, Red Guardian, Super-Soldier, Harrier Strix"
"46","3","Green/White","GW Counters","Elves, Creatures","16","7","17","3.04","Utopia Sprawl, Prismatic Vista, Reclamation Sage, Avacyn's Pilgrim, Fabled Passage, Multiversal Passage, Horizon Canopy, Veteran Beastrider, Eusocial Engineering, Wayfarer's Bauble, Diligent Webkeepers, Scattered Groves, Arbor Elf, Jewel Thief, Llanowar Elves, Stampeding Scurryfoot, Harmonize, Trostani's Summoner, Sprout Swarm, Hunter's Talent, Galewind Moose, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Chainweb Aracnir, Spinewoods Paladin, Lush Portico, Bramble Wurm, Paradise Druid, Night Nurse, Healer of Heroes, Sakura-Tribe Elder, Grizzly Fate","Talisman of Progress, Everflowing Chalice, Splash Lasher, The Duke, Rebel Sentry, Opera Love Song, Joo Dee, One of Many, Tolls of War, Primordial Pachyderm, The Last Ronin's Technique, Striped Riverwinder, Foreboding Landscape, Shepherd of the Clouds, Sonic Screwdriver, Tranquil Landscape, Thopter Squadron, Pummeler for Hire"
"46","4","Blue","U Tempo","Humans","12","11","17","3.13","Plumecreed Escort, Tandem Lookout, Frost Trickster, Ninja of the Deep Hours, Hypnotic Sprite, Icy Manipulator, Eddymurk Crab, Confounding Riddle, Omen of the Sea, Behold the Unspeakable, Mischievous Mystic, Sicarian Infiltrator, Lórien Revealed, Unnerving Grasp, Serum Visionary, Riftwing Cloudskate, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Fallaji Archaeologist, Shoreline Looter, Mana Leak, Ominous Cemetery, Remand, Kasmina, Enigmatic Mentor, Echoing Truth, Moment of Truth","Fell the Profane, Eternal Student, Meteor Sword, Artisan of Kozilek, Elixir of Immortality, Talisman of Dominance, Bonder's Ornament, Marauding Sphinx, Resentful Revelation, Demonic Tutor, Temur Sabertooth, Glimmerpoint Stag, Thran Dynamo, Arms of Hadar, Grafted Wargear, Expressive Iteration, Hedge Maze, Archive Dragon, Emergency Eject, Highway Robbery, Perilous Myr"
"46","5","Blue/White","UW Control","Creatures","18","5","17","3.26","Combat Thresher, Breeding Pool, Mulldrifter, Irrigated Farmland, Ultimo, Civilization's End, Spyglass Siren, Essence Reliquary, Wall of Omens, Daze, Cynette, Jelly Drover, Eden, Seat of the Sanctum, Momo, Playful Pet, Ka-Zar of the Savage Land, Miscalculation, Soulherder, Getaway Glamer, Codecracker Hound, Flickerwisp, Island, Island, Island, Island, Eldrazi Skyspawner, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Sharae of Numbing Depths, Goliath, Mass Manipulator, Githzerai Monk, Inspiring Overseer, Path to Exile, All-Fates Stalker, Cloudgoat Ranger","Requisition Raid, Circuit Mender, Rosie Cotton of South Lane, Contaminated Landscape, Epochrasite, Porcelain Legionnaire, Surgical Suite // Hospital Room, Shepherd of the Flock, Shattered Landscape, Splitskin Doll, Air Nomad Legacy, Goblin Banneret, Dragoon's Lance, Mandibular Kite, Coastline Marauders, Agent 13, Sharon Carter, Perilous Landscape, Militia Bugler, Anafenza, Kin-Tree Spirit"
"46","6","Green/Red","GR Stompy","Creatures","19","4","17","3.43","Cactusfolk Sureshot, Glacier Godmaw, Summon: Fenrir, Wall of Roots, Bloodbraid Elf, Nyxborn Hydra, Trumpeting Herd, Blossom Prancer, Curse of Predation, Rishkar, Peema Renegade, Sontaran General, Duskwatch Recruiter, Stormkeld Vanguard, Rootbound Crag, Rancor, Joraga Treespeaker, Mountain, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Writhing Chrysalis, Malevolent Rumble, Sheltered Thicket, Fyndhorn Elves, Autarch Mammoth, Ghor-Clan Rampager, Scurry Oak, General Marhault Elsdragon, Surrak, the Hunt Caller","Bane of Bala Ged, Vilespawn Spider, Reckless Charge, Scrapwork Mutt, Sheltering Landscape, Talisman of Curiosity, Greasewrench Goblin, Rite of the Raging Storm, Path to the World Tree, Peace Strider, Twinshot Sniper, Elite Scaleguard, The Cave of Two Lovers, Voldaren Epicure, Meteor Golem, Twisted Landscape, Arc Trail, City of Brass, Silent Clearing"
"46","7","Red/White","RW Aggro","Humans, Creatures","16","7","17","2.57","Witch Enchanter, Oketra's Monument, Lingering Souls, Justice, Vance Astrovik, Journey to Nowhere, Sunhome Stalwart, Rally the Peasants, Inspiring Vantage, Razorkin Hordecaller, Irreverent Gremlin, Sacred Foundry, Imodane's Recruiter, Accorder Paladin, Okoye, Dora Milaje Leader, Godless Shrine, Cathar Commando, Rally at the Hornburg, Isolated Chapel, Shock Brigade, Iroh's Demonstration, Mountain, Mountain, Mountain, Mountain, Rhox Veteran, Swords to Plowshares, Flametongue Kavu, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Descendant of Storms, Thraben Inspector, Fiend Hunter, Monastery Swiftspear, Sunbaked Canyon","Dawnbringer Cleric, Ephemerate, Bitter Reunion, Deceptive Landscape, Heartfire Immolator, Leonardo, Leader in Blue, Spectral Procession, Imperial Oath, Atraxi Warden, Guarded Heir, Archetype of Courage, Practiced Scrollsmith, Forsaken Miner, Scout the City, Collector's Vault, Exhume, Vampire Nighthawk"
"46","8","Black/Green","BG Graveyard","Spells","11","12","17","3.22","Shefet Archfiend, Lively Dirge, Golgari Rot Farm, Rubblebelt Maverick, Elves of Deep Shadow, Sheoldred's Edict, Troll of Khazad-dûm, Victimize, Eternal Witness, Rise of the Witch-king, Elvish Mystic, Honest Rutstein, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Necromancy, Ravenous Chupacabra, Underground Mortuary, Under the Skin, Fell, Forest, Forest, Forest, Forest, Pelakka Wurm, Unburial Rites, Insidious Roots, Spider Spawning, Live or Die, Deep-Cavern Bat, Satyr Wayfinder, Tortured Existence","Undercity Sewers, Prophetic Prism, Rimrock Knight, Fetid Pools, Baleful Strix, Imperious Perfect, Lord Skitter's Butcher, Undead Gladiator, Unearth, Ash Barrens, Sinister Starfish, Drown in Sorrow, The Aesir Escape Valhalla, Mad Ratter, Hymn to Tourach, Snare Thopter, The Neutrinos, Dauntless Scrapbot, Bannerhide Krushok, Hero of the Dunes"
"47","1","Black/Green","BG Graveyard","Humans","13","10","17","3.22","Shefet Archfiend, Fabled Passage, Brawn, Amadeus Cho, Victimize, Rise of the Witch-king, Honest Rutstein, Jewel Thief, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Llanowar Elves, Curse of Predation, The Aesir Escape Valhalla, Marionette Apprentice, Wurmcoil Larva, Bitter Triumph, Demonic Tutor, Duskwatch Recruiter, Under the Skin, Hymn to Tourach, Timeless Witness, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Insidious Roots, Bramble Wurm, Bannerhide Krushok, Deep-Cavern Bat, Scurry Oak, Grizzly Fate","Agonizing Remorse, Order of Midnight, Leonardo, Leader in Blue, Vilespawn Spider, Ashnod's Altar, Kitchen Finks, Sinister Starfish, Primordial Pachyderm, Pilgrim's Eye, Renata, Called to the Hunt, Overwhelming Encounter, Sprout Swarm, Carrion Feeder, Path to the World Tree, Elite Scaleguard, Chainweb Aracnir, Fertile Ground, Cast Out, Silent Clearing, Pummeler for Hire"
"47","2","Black/Blue","BU Tempo","Spells, Rogues","7","16","17","2.87","Prismatic Vista, Thirst for Identity, Lose Focus, Halo Forager, Stock Up, Picklock Prankster, Icy Manipulator, Baleful Strix, Unable to Scream, Fact or Fiction, Behold the Unspeakable, Hieroglyphic Illumination, Sicarian Infiltrator, Daze, Marauding Sphinx, Faebloom Trick, Miscalculation, Preordain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Fallaji Archaeologist, Shoreline Looter, Counterspell, Control Magic, Kasmina, Enigmatic Mentor, Watery Grave, Dismember","Prophetic Prism, Talisman of Creativity, Meteor Sword, Curiosity, Contaminated Landscape, Bonesplitter, Drown in Sorrow, Repulsive Mutation, Bonder's Ornament, Isolated Chapel, Shattered Landscape, Mouth of the Storm, Rootbound Crag, High-Speed Hoverbike, Dream Beavers, Goblin Trenches, Sonic Screwdriver, Archive Dragon, Live or Die, Shrine of Burning Rage"
"47","3","Black/Blue","BU Reanimator","Spells","6","17","17","2.74","Ponder, Fell the Profane, Hard Evidence, Dance of the Dead, Oliphaunt, Artisan of Kozilek, Fetid Pools, Duress, The Underworld Cookbook, Inquisition of Kozilek, The Eldest Reborn, Consider, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Scrapwork Mutt, Blackcleave Cliffs, Bone Shards, Night's Whisper, Mountain, Dinrova Horror, Island, Island, Island, Island, Island, Memory Lapse, Animate Dead, Mana Leak, Mirrorshell Crab, Faerie Dreamthief, Power Word Kill, Collector's Vault, Sulfurous Springs, Exhume","Painter's Studio // Defaced Gallery, Start the TARDIS, Dragon Trainer, Eddymurk Crab, Razorkin Hordecaller, Lightning Bolt, Intimidation Campaign, Psychic Spiral, Skittering Precursor, Raven's Crime, Peace Strider, Improbable Alliance, Coastline Marauders, Meteor Golem, Vitu-Ghazi Guildmage, Highway Robbery, Ghor-Clan Rampager, Third Path Iconoclast, Sunbaked Canyon"
"47","4","White","W Weenie","Humans, Creatures","16","7","17","2.39","Requisition Raid, Aerie Auxiliary, Rosie Cotton of South Lane, The Duke, Rebel Sentry, Lita, Little Orphan Amphibian, Sunhome Stalwart, Accorder Paladin, Surgical Suite // Hospital Room, Archetype of Courage, Splitskin Doll, Mage's Attendant, Dragoon's Lance, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Law-Rune Enforcer, Grafted Wargear, Descendant of Storms, Thraben Inspector, Path to Exile, Gary Clone, Battle Screech, Militia Bugler, Reprieve, Anafenza, Kin-Tree Spirit, Mighty Mutanimals","Dewdrop Cure, Gingerbrute, Imperious Perfect, Sacred Foundry, Imperial Oath, Imodane's Recruiter, Essence Reliquary, Reckless Pyrosurfer, Okoye, Dora Milaje Leader, Signal Pest, Godless Shrine, Talisman of Curiosity, Air Nomad Legacy, Shepherd of the Clouds, Hedge Maze, Emergency Eject, Skateboard, Seeker of the Way, Night Nurse, Healer of Heroes, Cogwork Librarian, Shi'ar Soldier, Environmental Scientist"
"47","5","Green","G Stompy","Enchantments, Elves","15","8","17","3.04","Utopia Sprawl, Cactusfolk Sureshot, Stomping Ground, Beanstalk Giant, Victor Timely, Wily Tycoon, Glacier Godmaw, Aftermath Analyst, Nyxborn Hydra, Trumpeting Herd, Blossom Prancer, Wild Growth, Wolfwillow Haven, Rishkar, Peema Renegade, Harmonize, Rampant Growth, Stormkeld Vanguard, Shuri, Vibranium Technologist, Joraga Treespeaker, Hunter's Talent, Eldrazi Repurposer, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Devoted Druid, Ominous Cemetery, Malevolent Rumble, Sheltered Thicket, Fyndhorn Elves, Paradise Druid","Amethyst Dragon, Bountiful Landscape, Diligent Webkeepers, Ultimo, Civilization's End, Sheltering Landscape, Monstrous Rage, Basalt Monolith, Sontaran General, Arabella, Abandoned Doll, Underground Mortuary, Dragon Sniper, Samurai's Katana, Thran Dynamo, Flopsie, Bumi's Buddy, The Neutrinos, Earthrumbler, Honored Hydra, Spawning Pit, General Marhault Elsdragon"
"47","6","Blue/White","UW Control","Creatures","16","7","17","3.09","Talisman of Progress, Dawnbringer Cleric, Plumecreed Escort, Ephemerate, Grey Knight Paragon, Frost Trickster, Ninja of the Deep Hours, Mulldrifter, Irrigated Farmland, Omen of the Sea, Touch the Spirit Realm, Wall of Omens, Lórien Revealed, Whirler Rogue, Cynette, Jelly Drover, Soulherder, Glimmerpoint Stag, Riftwing Cloudskate, Flickerwisp, Island, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Seer, Plains, Plains, Plains, Plains, Plains, Plains, Meticulous Archive, Sheltered by Ghosts, Inspiring Overseer, Remand, All-Fates Stalker","Lingering Souls, Splash Lasher, Circuit Mender, Eusocial Engineering, Wayfarer's Bauble, Talrand's Invocation, Atraxi Warden, Guarded Heir, Cathar Commando, Trostani's Summoner, Goblin Banneret, Eldrazi Skyspawner, Faerie Vandal, Mind Stone, Tranquil Landscape, Rise of the Ants, Perilous Landscape, Pierce Strider, Red Guardian, Super-Soldier, Pinnacle Monk"
"47","7","Black/Red","BR Aristocrats","Creatures","17","6","17","2.35","Multiversal Passage, Kavaron Harrier, Sheoldred's Edict, Blood Artist, Blood Crypt, Joo Dee, One of Many, Mayhem Devil, Triarch Praetorian, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Sourbread Auntie, Mogg War Marshal, Call of the Death-Dweller, Reassembling Skeleton, Pyretic Rebirth, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Forest, Liliana's Devotee, Judith, the Scourge Diva, Goliath, Mass Manipulator, Accursed Marauder, Faller's Faithful, Lampad of Death's Vigil, Cult Conscript, Goblin Bombardment, Perilous Myr, Weaponize the Monsters, Yahenni, Undying Partisan","Kor Skyfisher, Lively Dirge, Deceptive Landscape, Iron-Shield Elf, Ornithopter of Paradise, Night Clubber, Undead Gladiator, Embereth Shieldbreaker, Tolls of War, Tax Collector, Goblin Surprise, Seismic Sense, Snare Thopter, Charging Strifeknight, Twinshot Sniper, Dauntless Scrapbot, Lush Portico, Hearth Elemental, Brazen Collector, Vampire Nighthawk"
"47","8","Red/Blue","RU Spellslinger","Spells, Humans","12","11","17","2.30","Staggershock, Choco-Comet, Dragon's Rage Channeler, Faerie Conclave, Thermo-Alchemist, Opera Love Song, Rift Bolt, Prismari Campus, Faithless Looting, Reckless Charge, Mischievous Mystic, Young Pyromancer, Balmor, Battlemage Captain, Flametongue Yearling, Chain Lightning, Ghostfire Slice, Geological Appraiser, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Sprite Dragon, Flametongue Kavu, Island, Island, Island, Expressive Iteration, Brimstone Volley, Murmuring Mystic, Slickshot Lockpicker, Moment of Truth, Khenra Spellspear","Skoa, Embermage, Justice, Vance Astrovik, Charging Monstrosaur, Spectral Procession, Irreverent Gremlin, Canyon Crab, Heartfire Hero, Iraxxa, Empress of Mars, Reinforced Ronin, Heirloom Blade, Sandstone Oracle, Meat Locker // Drowned Diner, Mana Tithe, Greasewrench Goblin, Rite of the Raging Storm, Arms of Hadar, Elite Interceptor, Hero of the Dunes, Scout the City, City of Brass"
"48","1","Black","B Midrange","Humans","15","8","17","2.26","Umbral Collar Zealot, Morbid Opportunist, Duress, Joo Dee, One of Many, Night Clubber, Unearth, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Curse of Disturbance, Marionette Apprentice, Wurmcoil Larva, Ravenous Chupacabra, Eviscerator's Insight, Fell, Hymn to Tourach, Reanimate, Carrion Feeder, Liliana's Devotee, Forsaken Miner, Lampad of Death's Vigil, Deep-Cavern Bat, Power Word Kill, Perilous Myr, Yahenni, Undying Partisan, Vampire Nighthawk","Witch Enchanter, Everflowing Chalice, Circuit Mender, Shroudstomper, Bane of Bala Ged, Ashnod's Altar, Graceful Restoration, Mishra's Bauble, Pilgrim's Eye, Godless Shrine, Heirloom Blade, Getaway Glamer, Thran Dynamo, Indebted Spirit, Rabbit Battery, Life // Death, All-Fates Stalker, Live or Die, Skateboard, Cogwork Librarian, Sulfurous Springs, Huskburster Swarm"
